# Kandidaatide valituks saamise tõenäosused 19. veebruaril
# -- lähtume ERRis avaldatud ringkondlikest toetusnumbritest
# Mitte meelt heita -- see on simulatsioon, mille aluseks on
# mõnedki puudulikud eeldused.
#
# Algoritmi järjekindel mandaatide jaotus erakondade kaupa näeb välja järgmine:
#   ISAMAA Erakond=7,
#   Eesti Konservatiivne Rahvaerakond=20
#   Eesti Reformierakond=38
#   Eesti Keskerakond=16
#   Erakond Eesti 200=12
#   Sotsiaaldemokraatlik Erakond=8}
#
# Selle jaotusega võrreldes on alltoodud nimistus Reformierakond esimese 101
# seas 2 kohaga ülesindatud ning E200 ja Isamaa 1 kohaga alaesindatud.
#######################################################################################

      2 Kandidaat(nimi=ROGER TIBAR, erakond=Eesti Reformierakond, valimisringkond=5
      2 Kandidaat(nimi=RIHO TELL, erakond=Eesti Reformierakond, valimisringkond=6
      2 Kandidaat(nimi=PRIIT SEIRE, erakond=Eesti Keskerakond, valimisringkond=8
      2 Kandidaat(nimi=PIRKO KONSA, erakond=Erakond Eesti 200, valimisringkond=1
      2 Kandidaat(nimi=PAUL PUUSTUSMAA, erakond=Eesti Konservatiivne Rahvaerakond, valimisringkond=4
      2 Kandidaat(nimi=PALLE KÕLAR, erakond=Eesti Konservatiivne Rahvaerakond, valimisringkond=5
      2 Kandidaat(nimi=OTT KASURI, erakond=Eesti Reformierakond, valimisringkond=4
      2 Kandidaat(nimi=OLGA PIHLAK, erakond=Erakond Eesti 200, valimisringkond=7
      2 Kandidaat(nimi=MIHKEL LEES, erakond=Eesti Reformierakond, valimisringkond=10
      2 Kandidaat(nimi=MERLE JÄÄGER, erakond=ISAMAA Erakond, valimisringkond=10
      2 Kandidaat(nimi=MARKO SAKSING, erakond=Eesti Konservatiivne Rahvaerakond, valimisringkond=9
      2 Kandidaat(nimi=LAURI KONI, erakond=Eesti Konservatiivne Rahvaerakond, valimisringkond=9
      2 Kandidaat(nimi=LAURI DRUBINŠ, erakond=Eesti Reformierakond, valimisringkond=11
      2 Kandidaat(nimi=KRISTA PAAL, erakond=Eesti Keskerakond, valimisringkond=2
      2 Kandidaat(nimi=JEVGENI KRIŠTAFOVITŠ, erakond=Eesti Reformierakond, valimisringkond=1
      2 Kandidaat(nimi=JANIKA GEDVIL, erakond=Erakond Eesti 200, valimisringkond=8
      2 Kandidaat(nimi=HELVE SÄRGAVA, erakond=Eesti Keskerakond, valimisringkond=3
      2 Kandidaat(nimi=HARDI REHKALT, erakond=Eesti Konservatiivne Rahvaerakond, valimisringkond=5
      2 Kandidaat(nimi=ATSO MATSALU, erakond=Erakond Eesti 200, valimisringkond=4
      2 Kandidaat(nimi=ANNA ÕUEKALLAS, erakond=Eesti Reformierakond, valimisringkond=4
      2 Kandidaat(nimi=AIVAR ROSENBERG, erakond=Eesti Reformierakond, valimisringkond=11
      2 Kandidaat(nimi=AARE ANDERSON, erakond=ISAMAA Erakond, valimisringkond=9
      1 Kandidaat(nimi=TRIIN TOOMESAAR, erakond=Sotsiaaldemokraatlik Erakond, valimisringkond=4
      1 Kandidaat(nimi=TOOMAS TAMMIK, erakond=Eesti Keskerakond, valimisringkond=8
      1 Kandidaat(nimi=TOOMAS KRUUSIMÄGI, erakond=Eesti Reformierakond, valimisringkond=2
      1 Kandidaat(nimi=RON LUVIŠTŠUK, erakond=Erakond Eesti 200, valimisringkond=2
      1 Kandidaat(nimi=RIIDO VILLUP, erakond=Eesti Reformierakond, valimisringkond=12
      1 Kandidaat(nimi=REIN SUURKASK, erakond=Eesti Konservatiivne Rahvaerakond, valimisringkond=8
      1 Kandidaat(nimi=PRIIT PRAMANN, erakond=Eesti Keskerakond, valimisringkond=8
      1 Kandidaat(nimi=PRIIT HUMAL, erakond=ISAMAA Erakond, valimisringkond=10
      1 Kandidaat(nimi=PIRET MOORA, erakond=Eesti Reformierakond, valimisringkond=8
      1 Kandidaat(nimi=NIKOLAI BENTSLER, erakond=Erakond Eesti 200, valimisringkond=2
      1 Kandidaat(nimi=MIHHAIL FEŠTŠIN, erakond=ISAMAA Erakond, valimisringkond=8
      1 Kandidaat(nimi=MARTIN VILEN, erakond=Erakond Eesti 200, valimisringkond=9
      1 Kandidaat(nimi=MARIT SEPMA, erakond=ISAMAA Erakond, valimisringkond=10
      1 Kandidaat(nimi=MAARJA METSTAK, erakond=Eesti Reformierakond, valimisringkond=4
      1 Kandidaat(nimi=LEMBIT KALEV, erakond=ISAMAA Erakond, valimisringkond=10
      1 Kandidaat(nimi=KIRILL KLAUS, erakond=Sotsiaaldemokraatlik Erakond, valimisringkond=2
      1 Kandidaat(nimi=KERSTI KIVIRÜÜT, erakond=Erakond Eesti 200, valimisringkond=9
      1 Kandidaat(nimi=KARL ERIK HEINSOO, erakond=Erakond Eesti 200, valimisringkond=8
      1 Kandidaat(nimi=KALLE TOOMET, erakond=Eesti Reformierakond, valimisringkond=4
      1 Kandidaat(nimi=JAANUS KALEV, erakond=Eesti Keskerakond, valimisringkond=4
      1 Kandidaat(nimi=IRMA VÄRE, erakond=ISAMAA Erakond, valimisringkond=8
      1 Kandidaat(nimi=INDREK KALDA, erakond=Eesti Konservatiivne Rahvaerakond, valimisringkond=10
      1 Kandidaat(nimi=HELDUR PAULSON, erakond=Eesti Konservatiivne Rahvaerakond, valimisringkond=12
      1 Kandidaat(nimi=EVELIN AUSMEES, erakond=Erakond Eesti 200, valimisringkond=4
      1 Kandidaat(nimi=ESTER TUIKSOO, erakond=Eesti Keskerakond, valimisringkond=11
      1 Kandidaat(nimi=ENE LILL, erakond=Eesti Keskerakond, valimisringkond=4
      1 Kandidaat(nimi=ANTI SAAREPUU, erakond=Eesti Keskerakond, valimisringkond=11
      1 Kandidaat(nimi=ANNEKI TEELAHK, erakond=Eesti Reformierakond, valimisringkond=7
      1 Kandidaat(nimi=ANDREA EICHE, erakond=Eesti Reformierakond, valimisringkond=7
      1 Kandidaat(nimi=ALEKSEI NAUMKIN, erakond=Eesti Keskerakond, valimisringkond=7
      1 Kandidaat(nimi=ALEKSEI JEVGRAFOV, erakond=Eesti Keskerakond, valimisringkond=7
      1 Kandidaat(nimi=ALEKSEI JAŠIN, erakond=Erakond Eesti 200, valimisringkond=3
